dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,142.650710,222.990244,103.756088,121.627339,-325.808179,-9509.830438,0.585796
0.020000,144.710848,224.355770,106.227693,123.580239,97.645001,21172.658995,0.585114
0.020000,146.788492,225.732865,108.720281,124.629416,52.458873,-2259.306395,0.585773
0.020000,148.866360,227.114081,111.215334,124.752676,6.162996,-2314.793860,0.587764
0.020000,150.931355,228.494611,113.699296,124.198083,-27.729648,-1694.632223,0.591046
0.020000,152.976938,229.873757,116.166370,123.353711,-42.218617,-724.448414,0.595571
0.020000,155.001037,231.253566,118.616033,122.483122,-43.529428,-65.540554,0.601294
0.020000,157.001653,232.635916,121.047773,121.586993,-44.806481,-63.852666,0.608172
0.020000,158.976854,234.022518,123.461086,120.665687,-46.065278,-62.939864,0.616161
0.020000,160.924762,235.414904,125.855472,119.719293,-47.319695,-62.720836,0.625220
0.020000,162.843549,236.814423,128.230425,118.747619,-48.583730,-63.201723,0.635304
0.020000,164.731433,238.222235,130.585428,117.750169,-49.872499,-64.438481,0.646371
0.020000,166.586674,239.639305,132.919952,116.726223,-51.197268,-66.238424,0.658374
0.020000,168.407575,241.066394,135.233449,115.674824,-52.569945,-68.633890,0.671268
0.020000,170.192489,242.504056,137.525345,114.594813,-54.000594,-71.532439,0.685003
0.020000,171.939815,243.952635,139.795043,113.484898,-55.495729,-74.756729,0.699530
0.020000,173.648014,245.412256,142.041917,112.343671,-57.061358,-78.281438,0.714793
0.020000,175.315614,246.882831,144.265310,111.169695,-58.698778,-81.871041,0.730738
0.020000,176.941221,248.364053,146.464541,109.961531,-60.408214,-85.471776,0.747307
0.020000,178.523533,249.855400,148.638898,108.717834,-62.184840,-88.831295,0.764439
0.020000,180.061350,251.356145,150.787646,107.437387,-64.022376,-91.876794,0.782071
0.020000,181.553592,252.865358,152.910028,106.119141,-65.912281,-94.495275,0.800139
0.020000,182.999309,254.381921,155.005276,104.762380,-67.838049,-96.288381,0.818577
0.020000,184.397694,255.904543,157.072607,103.366538,-69.792111,-97.703108,0.837320
0.020000,185.748096,257.431773,159.111239,101.931596,-71.747098,-97.749355,0.856300
0.020000,187.050028,258.962023,161.120390,100.457590,-73.700289,-97.659562,0.875450
0.020000,188.303176,260.493588,163.099297,98.945331,-75.612963,-95.633666,0.894707
0.020000,189.507401,262.024668,165.047210,97.395654,-77.483829,-93.543297,0.914005
0.020000,190.662742,263.553390,166.963405,95.809747,-79.295340,-90.575583,0.933284
0.020000,191.747576,265.049352,168.811314,92.395451,-170.714808,-4570.973363,0.953169
0.020000,192.793888,266.550308,170.640968,91.482707,-45.637220,6253.879363,0.970441
0.020000,193.778204,268.010638,172.402060,88.054565,-171.407118,-6288.494901,0.984557
