dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,87.657992,265.590039,96.505321,122.931727,78.300463,0.000000,0.135323
0.020000,90.104960,265.956264,98.979616,124.497736,78.300463,-0.000000,0.161849
0.020000,92.572061,266.393453,101.485230,126.063746,78.300463,0.000000,0.188960
0.020000,95.056948,266.904304,104.022165,127.629755,78.300463,-0.000000,0.216578
0.020000,97.557140,267.491282,106.590421,129.195764,78.300463,0.000000,0.244622
0.020000,100.070049,268.156582,109.189996,130.761774,78.300463,-0.000000,0.272999
0.020000,102.485826,268.832686,111.813061,131.544778,39.150232,-1957.511580,0.270440
0.020000,105.016944,269.527546,114.437828,130.931919,-30.642959,-3489.659533,0.265495
0.020000,107.531894,270.205314,117.042508,129.536055,-69.793191,-1957.511580,0.261068
0.020000,110.021016,270.865014,119.617569,127.970046,-78.300463,-425.363626,0.257163
0.020000,112.482227,271.507705,122.161310,126.404037,-78.300463,0.000000,0.253762
0.020000,114.915125,272.134811,124.673731,124.838027,-78.300463,-0.000000,0.250851
0.020000,117.319342,272.747670,127.154831,123.272018,-78.300463,0.000000,0.248410
0.020000,119.694543,273.347538,129.604611,121.706009,-78.300463,-0.000000,0.246423
0.020000,122.040420,273.935593,132.023071,120.140000,-78.300463,-0.000000,0.244874
0.020000,124.356691,274.512935,134.410211,118.573990,-78.300463,0.000000,0.243747
0.020000,126.643098,275.080590,136.766031,117.007981,-78.300463,-0.000000,0.243025
0.020000,128.899401,275.639511,139.090531,115.441972,-78.300463,0.000000,0.242692
0.020000,131.125383,276.190578,141.383710,113.875963,-78.300463,-0.000000,0.242734
0.020000,133.320842,276.734608,143.645569,112.309953,-78.300463,0.000000,0.243135
0.020000,135.485592,277.272347,145.876108,110.743944,-78.300463,0.000000,0.243881
0.020000,137.619461,277.804481,148.075327,109.177935,-78.300463,0.000000,0.244957
0.020000,139.722291,278.331633,150.243225,107.611925,-78.300463,0.000000,0.246348
0.020000,141.793936,278.854366,152.379804,106.045916,-78.300463,0.000000,0.248042
0.020000,143.834263,279.373189,154.485062,104.479907,-78.300463,0.000000,0.250023
0.020000,145.843148,279.888552,156.559000,102.913898,-78.300463,0.000000,0.252280
0.020000,147.820477,280.400855,158.601618,101.347888,-78.300463,0.000000,0.254797
0.020000,149.766148,280.910445,160.612916,99.781879,-78.300463,0.000000,0.257562
0.020000,151.680066,281.417621,162.592893,98.215870,-78.300463,0.000000,0.260563
0.020000,153.562145,281.922634,164.541550,96.649861,-78.300463,0.000000,0.263786
0.020000,155.412310,282.425691,166.458888,95.083851,-78.300463,-0.000000,0.267218
0.020000,157.230494,282.926955,168.344905,93.517842,-78.300463,0.000000,0.270848
0.020000,159.016636,283.426548,170.199601,91.951833,-78.300463,0.000000,0.274663
0.020000,160.770685,283.924552,172.022978,90.385824,-78.300463,0.000000,0.278650
0.020000,162.492600,284.421010,173.815034,88.819814,-78.300463,0.000000,0.282798
0.020000,164.182345,284.915933,175.575770,87.253805,-78.300463,-0.000000,0.287095
0.020000,165.839895,285.409293,177.305186,85.687796,-78.300463,0.000000,0.291529
0.020000,167.465231,285.901032,179.003282,84.121787,-78.300463,0.000000,0.296088
0.020000,169.058343,286.391062,180.670058,82.555777,-78.300463,0.000000,0.300761
0.020000,170.619230,286.879265,182.305513,80.989768,-78.300463,0.000000,0.305537
0.020000,172.147897,287.365495,183.909649,79.423759,-78.300463,-0.000000,0.310405
0.020000,173.644360,287.849584,185.482464,77.857749,-78.300463,0.000000,0.315353
0.020000,175.108640,288.331336,187.023959,76.291740,-78.300463,0.000000,0.320371
0.020000,176.540768,288.810535,188.534133,74.725731,-78.300463,-0.000000,0.325448
0.020000,177.940782,289.286945,190.012988,73.159722,-78.300463,0.000000,0.330574
0.020000,179.308728,289.760311,191.460522,71.593712,-78.300463,-0.000000,0.335738
0.020000,180.644659,290.230359,192.876736,70.027703,-78.300463,0.000000,0.340931
0.020000,181.948636,290.696803,194.261630,68.461694,-78.300463,0.000000,0.346142
0.020000,183.220728,291.159341,195.615204,66.895685,-78.300463,-0.000000,0.351363
0.020000,184.461009,291.617657,196.937458,65.329675,-78.300463,0.000000,0.356583
0.020000,185.669561,292.071427,198.228391,63.763666,-78.300463,-0.000000,0.361794
0.020000,186.846472,292.520316,199.488004,62.197657,-78.300463,0.000000,0.366986
0.020000,187.991837,292.963981,200.716297,60.631648,-78.300463,0.000000,0.372151
0.020000,189.105756,293.402074,201.913270,59.065638,-78.300463,-0.000000,0.377281
0.020000,190.188335,293.834239,203.078923,57.499629,-78.300463,-0.000000,0.382366
0.020000,191.239684,294.260117,204.213255,55.933620,-78.300463,0.000000,0.387401
0.020000,192.259919,294.679348,205.316268,54.367610,-78.300463,0.000000,0.392375
0.020000,193.249159,295.091569,206.387960,52.801601,-78.300463,0.000000,0.397284
0.020000,194.207527,295.496417,207.428332,51.235592,-78.300463,-0.000000,0.402118
0.020000,195.135151,295.893528,208.437383,49.669583,-78.300463,-0.000000,0.406872
0.020000,196.032159,296.282544,209.415115,48.103573,-78.300463,0.000000,0.411539
0.020000,196.898684,296.663106,210.361526,46.537564,-78.300463,0.000000,0.416112
0.020000,197.734859,297.034860,211.276618,44.971555,-78.300463,-0.000000,0.420586
0.020000,198.540820,297.397459,212.160389,43.405546,-78.300463,0.000000,0.424955
0.020000,199.316702,297.750556,213.012839,41.839536,-78.300463,-0.000000,0.429213
0.020000,200.062642,298.093817,213.833970,40.273527,-78.300463,0.000000,0.433355
0.020000,200.778776,298.426911,214.623780,38.707518,-78.300463,-0.000000,0.437376
0.020000,201.465240,298.749516,215.382271,37.141509,-78.300463,0.000000,0.441272
0.020000,202.122168,299.061319,216.109441,35.575499,-78.300463,0.000000,0.445038
0.020000,202.749694,299.362014,216.805291,34.009490,-78.300463,0.000000,0.448669
0.020000,203.347949,299.651310,217.469820,32.443481,-78.300463,-0.000000,0.452162
0.020000,203.917058,299.928918,218.103030,30.877472,-78.300463,0.000000,0.455513
0.020000,204.457151,300.194568,218.704919,29.311462,-78.300463,0.000000,0.458719
0.020000,204.968348,300.447997,219.275488,27.745453,-78.300463,-0.000000,0.461776
0.020000,205.450769,300.688954,219.814737,26.179444,-78.300463,0.000000,0.464681
0.020000,205.904525,300.917200,220.322666,24.613434,-78.300463,0.000000,0.467432
0.020000,206.329729,301.132508,220.799275,23.047425,-78.300463,-0.000000,0.470025
0.020000,206.726483,301.334665,221.244563,21.481416,-78.300463,0.000000,0.472459
0.020000,207.094888,301.523471,221.658531,19.915407,-78.300463,-0.000000,0.474730
0.020000,207.435037,301.698737,222.041179,18.349397,-78.300463,0.000000,0.476838
0.020000,207.747017,301.860289,222.392507,16.783388,-78.300463,0.000000,0.478779
0.020000,208.030912,302.007967,222.712515,15.217379,-78.300463,0.000000,0.480553
0.020000,208.286796,302.141624,223.001202,13.651370,-78.300463,-0.000000,0.482157
0.020000,208.514737,302.261127,223.258570,12.085360,-78.300463,0.000000,0.483591
