dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,83.949904,276.971574,92.685055,105.795115,56.038161,56.963830,0.109448
0.020000,86.072799,277.232618,94.823939,106.944203,57.454372,70.810555,0.135323
0.020000,88.211526,277.552703,96.986486,108.127344,59.157066,85.134721,0.161849
0.020000,90.364976,277.934305,99.173485,109.349962,61.130897,98.691544,0.188960
0.020000,92.532000,278.379806,101.385829,110.617195,63.361639,111.537115,0.216578
0.020000,94.711416,278.891473,103.624502,111.933644,65.822470,123.041529,0.244622
0.020000,96.902003,279.471439,105.890564,113.303070,68.471284,132.440673,0.272999
0.020000,99.346755,280.155615,108.429246,126.934100,681.551525,30654.012051,0.270440
0.020000,101.933901,280.865859,111.112112,134.143314,360.460668,-16054.542847,0.265495
0.020000,104.499068,281.557163,113.768798,132.834324,-65.449498,-21295.508289,0.261068
0.020000,107.032552,282.228621,116.389751,131.047656,-89.333377,-1194.193919,0.257163
0.020000,109.532417,282.881408,118.973442,129.184532,-93.156198,-191.141068,0.253762
0.020000,111.998445,283.517055,121.520075,127.331671,-92.643081,25.655858,0.250851
0.020000,114.430452,284.136999,124.029854,125.488912,-92.137917,25.258194,0.248410
0.020000,116.828284,284.742583,126.502975,123.656074,-91.641940,24.798861,0.246423
0.020000,119.191814,285.335064,128.939635,121.832989,-91.154245,24.384755,0.244874
0.020000,121.520941,285.915612,131.340024,120.019461,-90.676375,23.893471,0.243747
0.020000,123.815584,286.485312,133.704330,118.215309,-90.207616,23.437969,0.243025
0.020000,126.075680,287.045171,136.032737,116.420344,-89.748230,22.969300,0.242692
0.020000,128.301185,287.596121,138.325425,114.634393,-89.297565,22.533228,0.242734
0.020000,130.492069,288.139016,140.582571,112.857277,-88.855783,22.089117,0.243135
0.020000,132.648315,288.674643,142.804347,111.088835,-88.422118,21.683222,0.243881
0.020000,134.769919,289.203718,144.990925,109.328900,-87.996731,21.269358,0.244957
0.020000,136.856888,289.726893,147.142472,107.577327,-87.578649,20.904107,0.246348
0.020000,138.909239,290.244758,149.259151,105.833970,-87.167888,20.538078,0.248042
0.020000,140.927001,290.757842,151.341125,104.098700,-86.763484,20.220167,0.250023
0.020000,142.910207,291.266617,153.388553,102.371381,-86.365960,19.876224,0.252280
0.020000,144.858903,291.771500,155.401591,100.651901,-85.973974,19.599269,0.254797
0.020000,146.773140,292.272857,157.380394,98.940140,-85.588060,19.295727,0.257562
0.020000,148.652977,292.771001,159.325114,97.236012,-85.206421,19.081954,0.260563
0.020000,150.498482,293.266199,161.235902,95.539388,-84.831192,18.761462,0.263786
0.020000,152.309728,293.758673,163.112905,93.850186,-84.460072,18.555962,0.267218
0.020000,154.086796,294.248601,164.956272,92.168326,-84.093034,18.351932,0.270848
0.020000,155.829773,294.736120,166.766146,90.493693,-83.731624,18.070462,0.274663
0.020000,157.538754,295.221326,168.542670,88.826222,-83.373548,17.903797,0.278650
0.020000,159.213837,295.704282,170.285987,87.165817,-83.020243,17.665295,0.282798
0.020000,160.855132,296.185012,171.996235,85.512396,-82.671078,17.458228,0.287095
0.020000,162.462749,296.663509,173.673552,83.865873,-82.326127,17.247546,0.291529
0.020000,164.036810,297.139734,175.318075,82.226165,-81.985414,17.035631,0.296088
0.020000,165.577438,297.613620,176.929939,80.593178,-81.649351,16.803175,0.300761
0.020000,167.084767,298.085070,178.509275,78.966826,-81.317581,16.588495,0.305537
0.020000,168.558932,298.553964,180.056216,77.347015,-80.990564,16.350835,0.310405
0.020000,170.000077,299.020157,181.570889,75.733648,-80.668325,16.111942,0.315353
0.020000,171.408350,299.483481,183.053421,74.126627,-80.351094,15.861585,0.320371
0.020000,172.783905,299.943750,184.503938,72.525846,-80.039023,15.603557,0.325448
0.020000,174.126901,300.400757,185.922562,70.931190,-79.732828,15.309755,0.330574
0.020000,175.437502,300.854278,187.309413,69.342550,-79.431969,15.042911,0.335738
0.020000,176.715876,301.304074,188.664609,67.759827,-79.136167,14.790109,0.340931
0.020000,177.962196,301.749893,189.988267,66.182862,-78.848240,14.396362,0.346142
0.020000,179.176639,302.191469,191.280498,64.611547,-78.565741,14.124924,0.351363
0.020000,180.359386,302.628524,192.541413,63.045751,-78.289810,13.796583,0.356583
0.020000,181.510620,303.060772,193.771120,61.485348,-78.020143,13.483339,0.361794
0.020000,182.630529,303.487919,194.969723,59.930177,-77.758583,13.078002,0.366986
0.020000,183.719302,303.909663,196.137325,58.380103,-77.503701,12.744106,0.372151
0.020000,184.777132,304.325695,197.274025,56.834988,-77.255703,12.399909,0.377281
0.020000,185.804211,304.735704,198.379918,55.294670,-77.015933,11.988459,0.382366
0.020000,186.800736,305.139374,199.455098,53.758968,-76.785102,11.541559,0.387401
0.020000,187.766902,305.536387,200.499653,52.227774,-76.559711,11.269560,0.392375
0.020000,188.702907,305.926425,201.513672,50.700945,-76.341402,10.915461,0.397284
0.020000,189.608947,306.309167,202.497237,49.178259,-76.134317,10.354226,0.402118
0.020000,190.485219,306.684295,203.450429,47.659573,-75.934286,10.001551,0.406872
0.020000,191.331920,307.051493,204.373325,46.144798,-75.738765,9.776043,0.411539
0.020000,192.149244,307.410446,205.265998,44.633649,-75.557433,9.066622,0.416112
0.020000,192.937384,307.760844,206.128520,43.126095,-75.377711,8.986095,0.420586
0.020000,193.696532,308.102382,206.960958,41.621933,-75.208132,8.478967,0.424955
0.020000,194.426876,308.434755,207.763376,40.120883,-75.052483,7.782445,0.429213
0.020000,195.128603,308.757670,208.535836,38.623015,-74.893414,7.953422,0.433355
