dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,135.814745,288.678422,76.946541,105.077201,78.985239,1.284387,3.166486
0.020000,133.682263,288.625080,79.079689,106.657427,79.011308,1.303459,3.166713
0.020000,131.518188,288.570476,81.244453,108.238183,79.037770,1.323096,3.166922
0.020000,129.322509,288.514634,83.440842,109.819475,79.064611,1.342046,3.167113
0.020000,127.095213,288.457584,85.668869,111.401312,79.091858,1.362358,3.167285
0.020000,124.836289,288.399359,87.928543,112.983702,79.119478,1.380995,3.167436
0.020000,122.545725,288.339997,90.219876,114.566652,79.147494,1.400805,3.167566
0.020000,120.223509,288.279537,92.542879,116.150170,79.175899,1.420258,3.167674
0.020000,117.869627,288.218027,94.897564,117.734263,79.204697,1.439892,3.167758
0.020000,115.484067,288.155516,97.283943,119.318941,79.233879,1.459070,3.167818
0.020000,113.066816,288.092060,99.702027,120.904210,79.263454,1.478792,3.167854
0.020000,110.617859,288.027717,102.151829,122.490078,79.293418,1.498189,3.167862
0.020000,108.137184,287.962553,104.633360,124.076554,79.323773,1.517759,3.167844
0.020000,105.632627,287.896843,107.138778,125.270920,59.718280,-980.274664,3.167797
0.020000,103.124090,287.831181,109.648175,125.469810,9.944510,-2488.688491,3.167722
0.020000,100.631484,287.766156,112.141629,124.672701,-39.855459,-2489.998464,3.167620
0.020000,98.166316,287.702133,114.607628,123.299956,-68.637216,-1439.087861,3.167492
0.020000,95.732244,287.639260,117.042512,121.744212,-77.787189,-457.498654,3.167338
0.020000,93.329278,287.577589,119.446269,120.187866,-77.817331,-1.507094,3.167161
0.020000,90.957429,287.517165,121.818888,118.630924,-77.847088,-1.487836,3.166960
0.020000,88.616708,287.458029,124.160356,117.073395,-77.876439,-1.467572,3.166738
0.020000,86.307126,287.400219,126.470661,115.515287,-77.905423,-1.449188,3.166494
0.020000,84.028693,287.343767,128.749794,113.956607,-77.934005,-1.429076,3.166231
0.020000,81.781420,287.288700,130.997741,112.397363,-77.962201,-1.409839,3.165948
0.020000,79.565318,287.235045,133.214492,110.837563,-77.990011,-1.390489,3.165647
0.020000,77.380398,287.182820,135.400036,109.277214,-78.017422,-1.370539,3.165330
0.020000,75.226670,287.132044,137.554363,107.716325,-78.044462,-1.351989,3.164995
0.020000,73.104145,287.082730,139.677461,106.154903,-78.071103,-1.332074,3.164646
0.020000,71.012833,287.034888,141.769320,104.592956,-78.097358,-1.312745,3.164282
