dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,127.593587,241.199504,87.506109,108.119508,-16.207100,-4436.461007,0.587792
0.020000,129.658433,242.572143,89.985571,123.973054,792.677277,40444.218804,0.585796
0.020000,131.731932,243.946526,92.473205,124.381734,20.434036,-38612.162048,0.585114
0.020000,133.796659,245.315058,94.950295,123.854500,-26.361728,-2339.788185,0.585773
0.020000,135.835569,246.670371,97.398566,122.413549,-72.047524,-2284.289782,0.587764
0.020000,137.836443,248.008024,99.805392,120.341301,-103.612417,-1578.244650,0.591046
0.020000,139.793863,249.327717,102.166129,118.036848,-115.222644,-580.511382,0.595571
0.020000,141.706842,250.631760,104.481301,115.758587,-113.913068,65.478799,0.601294
0.020000,143.574499,251.922221,106.751418,113.505862,-112.636220,63.842438,0.608172
0.020000,145.396046,253.200935,108.976984,111.278290,-111.378643,62.878855,0.616161
0.020000,147.170789,254.469516,111.158500,109.075789,-110.125027,62.680776,0.625220
0.020000,148.898126,255.729369,113.296471,106.898576,-108.860673,63.217685,0.635304
0.020000,150.577546,256.981700,115.391414,104.747114,-107.573073,64.380001,0.646371
0.020000,152.208632,258.227525,117.443857,102.622151,-106.248155,66.245896,0.658374
0.020000,153.791062,259.467685,119.454350,100.524649,-104.875092,68.653175,0.671268
0.020000,155.324611,260.702853,121.423465,98.455755,-103.444719,71.518666,0.685003
0.020000,156.809156,261.933546,123.351800,96.416779,-101.948776,74.797147,0.699530
0.020000,158.244675,263.160134,125.239983,94.409116,-100.383150,78.281259,0.714793
0.020000,159.631251,264.382853,127.088667,92.434220,-98.744789,81.918061,0.730738
0.020000,160.969071,265.601815,128.898537,90.493517,-97.035179,85.480496,0.747307
0.020000,162.258430,266.817016,130.670305,88.588372,-95.257230,88.897444,0.764439
0.020000,163.499723,268.028352,132.404705,86.720007,-93.418282,91.947402,0.782071
0.020000,164.693449,269.235623,134.102493,84.889423,-91.529160,94.456100,0.800139
0.020000,165.840206,270.438546,135.764442,83.097440,-89.599189,96.498579,0.818577
0.020000,166.940681,271.636762,137.391331,81.344460,-87.649000,97.509458,0.837320
0.020000,167.995652,272.829849,138.983946,79.630724,-85.686797,98.110151,0.856300
0.020000,169.005974,274.017325,140.543063,77.955876,-83.742396,97.220057,0.875450
0.020000,169.972575,275.198658,142.069453,76.319506,-81.818503,96.194620,0.894707
